7, 1, 472.802188
9, 1, 475.741831
10, 1, 489.459888
1, 1, 491.741622
13, 1, 494.874479
4, 1, 496.440600
12, 1, 510.043824
14, 1, 531.177766
2, 1, 538.339497
3, 1, 540.539406
5, 1, 540.689394
8, 1, 540.689409
11, 1, 540.741919
15, 1, 518.602540
16, 1, 540.768595
17, 1, 540.736397
27, 1, 497.924063
18, 1, 510.597691
19, 1, 510.598261
30, 1, 510.899468
32, 1, 514.696661
31, 1, 518.713538
21, 1, 538.794829
20, 1, 539.341284
22, 1, 540.196647
29, 1, 540.298176
26, 1, 540.644774
23, 1, 540.694583
25, 1, 650.450888
33, 1, 606.230171
28, 1, 704.618616
34, 1, 551.100090
45, 1, 515.522386
48, 1, 521.191531
35, 1, 521.294071
36, 1, 521.346704
37, 1, 521.746602
41, 1, 522.197008
39, 1, 539.792657
47, 1, 540.593661
40, 1, 540.645538
38, 1, 540.647519
44, 1, 540.743848
6, 1, 1184.027818
50, 1, 648.049342
49, 1, 660.773144
46, 1, 661.662597
43, 1, 664.016116
51, 1, 583.573295
52, 1, 537.482148
59, 1, 473.600876
61, 1, 478.500354
65, 1, 483.899636
66, 1, 487.652750
57, 1, 491.645844
53, 1, 491.693091
62, 1, 497.889029
24, 1, 1125.586053
55, 1, 535.192446
56, 1, 539.642374
54, 1, 540.142429
63, 1, 540.548808
60, 1, 540.642425
64, 1, 652.832763
67, 1, 598.674324
76, 1, 489.055761
69, 1, 494.894048
74, 1, 499.743952
70, 1, 503.397069
68, 1, 512.693742
80, 1, 514.098743
72, 1, 517.316147
81, 1, 517.598486
79, 1, 538.000806
71, 1, 538.293483
42, 1, 1139.938219
77, 1, 540.243540
73, 1, 540.643390
83, 1, 557.681699
82, 1, 562.743794
78, 1, 653.940451
91, 1, 468.211378
98, 1, 470.346427
58, 1, 1075.586144
94, 1, 477.698218
97, 1, 484.014309
84, 1, 493.298199
85, 1, 494.845676
88, 1, 507.044429
86, 1, 509.547307
92, 1, 540.243982
87, 1, 540.643990
89, 1, 540.643979
96, 1, 543.373791
95, 1, 547.792496
93, 1, 648.382942
112, 1, 478.982304
109, 1, 486.326818
100, 1, 491.995287
103, 1, 492.844778
110, 1, 504.306507
101, 1, 510.463354
106, 1, 514.899150
113, 1, 535.265594
104, 1, 540.569418
102, 1, 540.594394
107, 1, 540.666980
111, 1, 543.280506
99, 1, 548.726752
75, 1, 1150.286735
108, 1, 623.619965
90, 1, 1049.488528
121, 1, 485.359401
128, 1, 485.647776
124, 1, 489.325118
123, 1, 497.053003
114, 1, 501.395189
118, 1, 501.395423
119, 1, 505.994828
115, 1, 506.395132
117, 1, 506.896182
126, 1, 511.046208
127, 1, 530.565875
116, 1, 540.644414
122, 1, 540.999251
125, 1, 664.383772
136, 1, 465.220968
141, 1, 491.612095
129, 1, 491.996810
130, 1, 492.146482
132, 1, 492.195145
131, 1, 492.396989
133, 1, 492.547703
140, 1, 508.070017
138, 1, 540.245516
134, 1, 540.594513
137, 1, 540.744573
105, 1, 1142.656611
139, 1, 545.351605
142, 1, 642.389223
143, 1, 645.539349
158, 1, 482.672576
144, 1, 491.648848
145, 1, 493.853109
147, 1, 493.903060
155, 1, 495.113262
157, 1, 498.449359
120, 1, 1131.841037
156, 1, 538.004386
148, 1, 539.857161
146, 1, 540.594610
149, 1, 540.756307
153, 1, 541.156036
152, 1, 568.394612
151, 1, 622.482274
154, 1, 626.653424
173, 1, 468.662856
166, 1, 469.096503
172, 1, 470.373589
170, 1, 480.495344
160, 1, 491.647922
159, 1, 491.697989
161, 1, 492.095166
162, 1, 492.097826
171, 1, 493.295366
169, 1, 495.077398
163, 1, 497.345092
164, 1, 540.244606
167, 1, 540.296285
135, 1, 1159.288204
168, 1, 588.294127
184, 1, 463.595419
188, 1, 466.421823
187, 1, 471.475568
181, 1, 471.695718
185, 1, 480.004355
186, 1, 491.549926
175, 1, 492.398359
174, 1, 492.995669
177, 1, 495.545098
178, 1, 539.844737
182, 1, 540.544626
176, 1, 540.594764
179, 1, 540.694668
150, 1, 1151.198785
183, 1, 641.043696
203, 1, 488.144687
197, 1, 488.940672
189, 1, 492.046483
200, 1, 495.259822
201, 1, 496.012827
202, 1, 506.421184
191, 1, 510.395936
193, 1, 510.905072
204, 1, 512.300918
190, 1, 515.180131
192, 1, 537.895686
195, 1, 540.266845
194, 1, 559.013474
198, 1, 559.315615
165, 1, 1162.938309
199, 1, 595.115741
218, 1, 471.018229
219, 1, 472.281005
205, 1, 502.002703
217, 1, 503.299194
206, 1, 506.402402
208, 1, 506.952404
210, 1, 520.062927
216, 1, 530.838939
207, 1, 539.803729
209, 1, 540.150454
180, 1, 1150.294538
213, 1, 559.444835
214, 1, 627.855136
212, 1, 635.222332
215, 1, 658.156703
220, 1, 491.662283
222, 1, 491.661694
221, 1, 491.711712
231, 1, 494.991882
234, 1, 495.352491
232, 1, 514.429236
233, 1, 514.794987
224, 1, 516.295190
226, 1, 520.418504
228, 1, 523.997575
196, 1, 1125.627455
223, 1, 540.560247
225, 1, 540.709807
229, 1, 563.163639
235, 1, 651.984448
230, 1, 660.923420
246, 1, 479.437483
236, 1, 491.757635
238, 1, 492.107681
237, 1, 492.908152
248, 1, 493.409524
244, 1, 498.335526
251, 1, 504.365792
242, 1, 507.014078
250, 1, 507.691649
240, 1, 508.623108
249, 1, 511.524890
241, 1, 526.774051
245, 1, 536.187728
211, 1, 1136.462060
239, 1, 540.660457
247, 1, 637.657585
261, 1, 480.321013
266, 1, 491.270364
253, 1, 492.003521
252, 1, 492.053549
265, 1, 492.676110
257, 1, 500.555417
264, 1, 509.966053
262, 1, 518.882612
256, 1, 539.856784
263, 1, 540.253672
255, 1, 540.603633
260, 1, 540.653680
254, 1, 540.703724
227, 1, 1156.680730
259, 1, 631.250245
276, 1, 496.078722
280, 1, 514.006700
274, 1, 515.953863
272, 1, 519.603130
279, 1, 521.556934
270, 1, 528.846278
269, 1, 536.246814
283, 1, 538.751210
271, 1, 540.201236
273, 1, 540.302288
277, 1, 541.101235
243, 1, 1160.671515
268, 1, 662.151581
281, 1, 625.569343
282, 1, 633.183193
278, 1, 645.108758
267, 1, 937.530862
284, 1, 539.750152
295, 1, 489.515479
296, 1, 514.900407
290, 1, 526.242411
299, 1, 538.849960
286, 1, 541.009807
285, 1, 541.125153
289, 1, 543.252548
258, 1, 1143.604988
293, 1, 563.349271
288, 1, 566.994880
287, 1, 586.853400
297, 1, 636.668072
298, 1, 640.626862
294, 1, 650.384604
292, 1, 651.380087
300, 1, 662.068524
311, 1, 492.793800
310, 1, 515.011836
306, 1, 517.997849
314, 1, 526.113584
301, 1, 533.355151
305, 1, 540.249192
313, 1, 546.075657
312, 1, 550.468081
315, 1, 550.913755
302, 1, 551.955368
275, 1, 1158.000120
316, 1, 563.588317
309, 1, 565.405434
304, 1, 565.752331
303, 1, 584.714950
308, 1, 627.281344
325, 1, 502.361766
333, 1, 517.603899
319, 1, 517.605676
327, 1, 518.175068
317, 1, 522.501219
332, 1, 529.795677
323, 1, 534.008670
318, 1, 535.350688
329, 1, 545.050214
291, 1, 1155.697582
320, 1, 567.210853
321, 1, 568.351279
322, 1, 570.268933
326, 1, 570.356508
328, 1, 631.354842
330, 1, 635.455315
331, 1, 640.362271
342, 1, 462.010203
347, 1, 463.619234
