6, 1, 291.576506
2, 1, 299.739196
3, 1, 300.947367
11, 1, 301.090807
8, 1, 301.091782
5, 1, 301.151986
4, 1, 301.421694
1, 1, 301.539714
12, 1, 301.699679
10, 1, 309.550679
14, 1, 314.167862
13, 1, 314.692873
9, 1, 317.887606
7, 1, 318.945451
15, 1, 301.385147
16, 1, 301.216862
17, 1, 301.244224
24, 1, 285.070688
21, 1, 300.158037
20, 1, 300.512942
29, 1, 301.159975
22, 1, 301.230485
23, 1, 301.340461
26, 1, 301.373075
18, 1, 301.697241
19, 1, 301.838841
30, 1, 302.401615
25, 1, 317.823238
28, 1, 319.055951
32, 1, 322.968685
31, 1, 326.113533
27, 1, 330.874154
33, 1, 301.978010
34, 1, 301.398286
42, 1, 298.778165
39, 1, 300.964513
38, 1, 301.387018
40, 1, 301.522519
44, 1, 301.600859
47, 1, 301.613465
41, 1, 301.829750
37, 1, 301.825348
35, 1, 302.040624
48, 1, 302.164801
36, 1, 302.229077
46, 1, 318.220195
43, 1, 325.719007
50, 1, 327.774667
49, 1, 328.451032
45, 1, 334.003796
51, 1, 301.835640
52, 1, 301.622772
58, 1, 261.001791
60, 1, 301.397990
54, 1, 301.396144
63, 1, 301.446936
55, 1, 301.615638
56, 1, 301.686122
53, 1, 301.962758
57, 1, 301.973222
64, 1, 302.616659
59, 1, 316.491349
62, 1, 322.422861
61, 1, 330.176824
65, 1, 332.026245
66, 1, 332.058228
67, 1, 302.832669
75, 1, 291.948086
71, 1, 300.109278
77, 1, 301.211098
73, 1, 301.631483
72, 1, 302.050603
69, 1, 302.013530
81, 1, 302.059244
70, 1, 302.196960
68, 1, 302.264015
74, 1, 302.367123
80, 1, 303.138169
79, 1, 317.437425
83, 1, 326.873355
82, 1, 327.845861
78, 1, 330.089329
76, 1, 334.144774
90, 1, 261.236868
92, 1, 301.360713
87, 1, 301.558950
89, 1, 301.609405
86, 1, 301.670377
85, 1, 301.904073
88, 1, 301.994791
84, 1, 302.147583
96, 1, 302.187313
95, 1, 303.466428
94, 1, 322.919279
98, 1, 327.177933
97, 1, 329.605083
91, 1, 329.937446
93, 1, 331.801656
105, 1, 292.261277
104, 1, 301.443266
107, 1, 301.583363
101, 1, 301.617657
102, 1, 301.665234
103, 1, 301.914930
111, 1, 302.002986
99, 1, 302.095508
100, 1, 302.232563
110, 1, 303.170941
109, 1, 318.266159
113, 1, 324.914922
112, 1, 325.800198
106, 1, 331.205455
108, 1, 333.890886
120, 1, 285.579411
116, 1, 301.642364
122, 1, 301.693953
117, 1, 301.813209
114, 1, 301.965199
118, 1, 301.965069
119, 1, 301.980546
115, 1, 301.991691
126, 1, 302.725261
125, 1, 303.646342
123, 1, 307.769424
124, 1, 326.006761
121, 1, 327.843618
127, 1, 333.728393
128, 1, 334.502845
135, 1, 272.765495
138, 1, 301.046503
137, 1, 301.627812
134, 1, 301.684393
132, 1, 301.733756
131, 1, 301.824091
130, 1, 302.133888
133, 1, 302.218219
129, 1, 302.361015
141, 1, 303.136704
140, 1, 304.081275
136, 1, 321.948687
139, 1, 333.787824
142, 1, 337.642711
143, 1, 339.012808
150, 1, 278.921047
148, 1, 301.094687
153, 1, 301.096618
152, 1, 301.111602
146, 1, 301.541981
149, 1, 301.556084
145, 1, 301.969957
147, 1, 302.044447
144, 1, 302.535654
156, 1, 303.241650
155, 1, 304.038688
154, 1, 331.278079
151, 1, 333.528338
158, 1, 337.275223
157, 1, 338.769508
165, 1, 291.943973
168, 1, 298.811754
167, 1, 301.381958
164, 1, 301.496517
161, 1, 301.700619
163, 1, 301.730395
160, 1, 301.886891
162, 1, 302.021921
159, 1, 302.058623
171, 1, 303.455839
170, 1, 303.907939
166, 1, 326.094789
169, 1, 333.934957
173, 1, 339.282213
172, 1, 340.059047
180, 1, 279.003511
183, 1, 294.962866
178, 1, 300.999945
179, 1, 301.390205
182, 1, 301.431191
176, 1, 301.555423
177, 1, 301.918169
175, 1, 302.192354
174, 1, 302.323284
186, 1, 303.443691
185, 1, 304.495136
181, 1, 324.603495
184, 1, 336.145369
187, 1, 340.190757
188, 1, 340.818894
196, 1, 285.713294
199, 1, 298.896085
192, 1, 299.795673
195, 1, 301.180114
194, 1, 301.187721
198, 1, 301.324148
190, 1, 301.727118
189, 1, 301.980648
193, 1, 302.019423
191, 1, 302.109667
202, 1, 303.342946
201, 1, 304.044747
200, 1, 334.286079
197, 1, 334.528410
204, 1, 338.022531
203, 1, 338.500074
211, 1, 285.788889
214, 1, 295.055635
207, 1, 301.159237
209, 1, 301.182232
213, 1, 301.305973
210, 1, 301.605924
206, 1, 301.834832
208, 1, 302.112962
205, 1, 302.302342
217, 1, 303.284243
216, 1, 304.024090
212, 1, 326.676029
215, 1, 334.051178
219, 1, 340.249153
218, 1, 341.807244
227, 1, 272.739105
229, 1, 301.282429
225, 1, 301.443851
223, 1, 301.452667
226, 1, 302.003179
224, 1, 302.002547
221, 1, 302.006411
220, 1, 302.085425
222, 1, 302.235686
232, 1, 302.822754
233, 1, 302.982963
230, 1, 317.933757
231, 1, 327.367840
235, 1, 334.123750
228, 1, 334.601882
234, 1, 336.088612
245, 1, 297.743390
243, 1, 298.295750
239, 1, 301.552982
241, 1, 301.736814
242, 1, 301.949786
238, 1, 302.136140
237, 1, 302.220905
240, 1, 302.325416
249, 1, 302.683692
236, 1, 303.208888
248, 1, 303.998857
244, 1, 322.455924
246, 1, 328.579008
247, 1, 328.613800
251, 1, 334.538750
250, 1, 335.379523
258, 1, 291.906065
256, 1, 301.193952
263, 1, 301.366181
254, 1, 301.466812
260, 1, 301.636623
257, 1, 301.708259
255, 1, 301.680925
253, 1, 302.120888
264, 1, 302.241979
252, 1, 302.463263
262, 1, 324.534153
266, 1, 332.979670
267, 1, 273.992301
265, 1, 333.086847
261, 1, 333.134647
259, 1, 337.135171
268, 1, 290.920439
275, 1, 285.729445
283, 1, 300.312458
277, 1, 300.927596
273, 1, 301.209695
271, 1, 301.313539
272, 1, 301.671586
274, 1, 301.712237
270, 1, 301.931133
269, 1, 302.061151
280, 1, 302.919499
276, 1, 327.671734
278, 1, 327.813187
279, 1, 330.692175
282, 1, 334.889562
281, 1, 334.922092
284, 1, 300.972863
291, 1, 285.781128
299, 1, 300.236560
293, 1, 301.016370
288, 1, 301.616040
287, 1, 301.590746
290, 1, 301.617037
300, 1, 301.852899
286, 1, 301.905201
289, 1, 301.906326
285, 1, 302.114807
296, 1, 303.027980
295, 1, 323.005776
292, 1, 324.966553
294, 1, 332.255192
298, 1, 334.224809
297, 1, 335.989264
307, 1, 285.682577
309, 1, 301.206566
305, 1, 301.284383
303, 1, 301.377002
304, 1, 301.437202
315, 1, 301.916648
316, 1, 301.955316
301, 1, 302.028751
306, 1, 302.024041
302, 1, 302.072904
312, 1, 302.736458
311, 1, 322.252410
310, 1, 332.215028
314, 1, 332.751731
313, 1, 334.096988
308, 1, 337.298250
324, 1, 292.033447
322, 1, 301.217034
320, 1, 301.295023
321, 1, 301.384101
326, 1, 301.468486
319, 1, 301.871079
332, 1, 301.917422
323, 1, 301.886948
333, 1, 302.067166
317, 1, 302.101292
318, 1, 302.304487
329, 1, 302.707385
328, 1, 321.152419
325, 1, 331.340554
327, 1, 331.615589
331, 1, 332.326706
330, 1, 333.426050
341, 1, 291.969106
350, 1, 301.235176
338, 1, 301.396244
343, 1, 301.511316
337, 1, 301.589342
339, 1, 301.811770
340, 1, 301.861651
349, 1, 301.919593
334, 1, 302.032536
336, 1, 302.124009
335, 1, 302.135407
